5000
Brazil,  PE, Venturosa, -8.574722, -36.874167, 0.5274, 6300, 0.592, 17870, 177
Brazil,  PE, Buique, -8.619937, -37.157275, 0.57, 5403, 0.527, 56523, 29
Brazil,  PE, Jucati, -8.70638889, -36.48888889, 0.5, 6330, 0.55, 11202, 92
Brazil,  PE, Ibimirim, -8.540168, -37.6902777778, 0.51, 6599, 0.552, 28604, 71
Brazil,  PE, Caetes, -8.779618, -36.627159, 0.6, 5125, 0.522, 28145, 33
5000
Brazil,  PE, Trindade, -7.761944, -40.267778, 0.5784, 9534, 0.595, 29519, 173
Brazil,  PE, Ouricuri, -7.8825, -40.081667, 0.6, 614, 0.572, 67676, 113
Brazil,  PE, Bodoco, -7.777775, -39.938708, 0.55, 5150, 0.565, 37317, 21
5000
Brazil,  PE, Lagoa Grande, -8.99694444, -40.27194444, 0.52, 10878, 0.597, 24757, 99
